Nf,Win,Bin,Din,Wout,Bout
100,0.35,0.3,0.0,"[0.612079655154812, 0.6533876010893411, 0.6477188312055866, 0.5797692119315614, 0.6519947654291467, 0.6951401951718631, 0.6269553116792036, 0.6177443988633932, 0.6516952654237056, 0.5686379423075711]","[0.2690317062269583, 0.22346069126531373, 0.2836582445601423, 0.2350777908975794, 0.308991384692199, 0.5045748516581374, 0.3513768202167603, 0.2634307627164837, 0.34148976659196756, 0.28179712992414635]"
100,0.35,0.5,0.0,"[0.5443105857149191, 0.6418289496147418, 0.5495726717278135, 0.6516369462075986, 0.6096155266926853, 0.6680506016123879, 0.5814810548307179, 0.5483745839419178, 0.6612766680546622, 0.6303443980443784]","[0.24641280483235786, 0.4195759665770472, 0.2685791827020303, 0.4030075219866022, 0.4717105049177738, 0.48608062592141527, 0.3771669362086949, 0.35371557671457304, 0.42543215353785924, 0.3790539105359259]"
100,0.35,0.7,0.0,"[0.6065233471125078, 0.6469205709257515, 0.645836729606859, 0.6329484457256359, 0.610691496827358, 0.6325316202127074, 0.5673138160668272, 0.5830387923220084, 0.6476378944300194, 0.6280582158090919]","[0.5426192076982632, 0.5171161197823972, 0.4768880059769461, 0.5132799199822131, 0.4760685341238554, 0.4829448243332261, 0.42669108289281343, 0.4024070575866758, 0.4705010122288898, 0.5213791016108027]"
100,0.35,0.9,0.0,"[0.6372090704397882, 0.700121888493664, 0.634650330830637, 0.6652185946082567, 0.6465144015497509, 0.6251062983079545, 0.6875115630252577, 0.6820883490650893, 0.6771179392010984, 0.6057292139116617]","[0.5786080647739873, 0.6726054075267278, 0.6289914206248184, 0.5796022812354211, 0.612553995668945, 0.5838856630350189, 0.6313861265574735, 0.6424461048533419, 0.6202417737547326, 0.5314772017296636]"
100,0.4,0.1,0.0,"[0.5686579978773565, 0.6621589549451524, 0.6456441835263842, 0.6547522560664862, 0.6292676714658569, 0.6454510881178774, 0.6775970510717633, 0.6903410301093786, 0.6110700347440448, 0.6775464057869387]","[0.14178742279106352, 0.22610537772189104, 0.1435931751525966, 0.15196418567024622, 0.2725647003279169, 0.214672577426598, 0.22162181509049525, 0.2772641294210282, 0.18467288688805303, 0.2510190687878432]"
100,0.4,0.3,0.0,"[0.684635498432741, 0.6384973309204707, 0.6666116561342779, 0.655000854756668, 0.6292204966938004, 0.6471472833167766, 0.6759425409535963, 0.5951073672136219, 0.6268020633967761, 0.6173728437176734]","[0.38847046682963604, 0.32119628982629606, 0.3607793450666431, 0.30719367135776376, 0.3506120892349886, 0.42205679048894335, 0.29929815637475354, 0.3179886392693862, 0.22554299745172157, 0.27888755653103703]"
100,0.4,0.5,0.0,"[0.7177477783797901, 0.6823457381293095, 0.6377569759514617, 0.5935473310539103, 0.6294435693105811, 0.6681984390208294, 0.6853949444951895, 0.6886846624656184, 0.6060108498811496, 0.6304688339465323]","[0.4480391180613756, 0.4133038456437732, 0.440891313894033, 0.3498828831445727, 0.4456066293253008, 0.4286222050495597, 0.39049207535622393, 0.3762968072040628, 0.3491244791278516, 0.3248427354599343]"
100,0.4,0.7,0.0,"[0.6740453076815494, 0.6026491356305622, 0.6866524070295396, 0.68100342569848, 0.6804811009397129, 0.6332463957413941, 0.6355035495250463, 0.6042261154815445, 0.6886112910811181, 0.710847557230907]","[0.43917382502264307, 0.44413720299381587, 0.55370112412984, 0.5527100435439761, 0.5388447844375517, 0.4608331082538927, 0.47316938263191516, 0.4906766737355652, 0.5174559384933914, 0.563392539643088]"
100,0.4,0.9,0.0,"[0.6864049368116193, 0.6557167989411161, 0.6942882168854461, 0.7306684187799803, 0.6625351596216935, 0.7219993659356363, 0.7236716270972166, 0.7316415484432024, 0.6947788820199305, 0.6030988738091543]","[0.6233505988330096, 0.6216820808269224, 0.6238327668114716, 0.6964521687074667, 0.5706662190630141, 0.6866817625118756, 0.6928484267913945, 0.6631606705889811, 0.6530336534480676, 0.5470544230707814]"
100,0.45,0.1,0.0,"[0.6412515146365196, 0.663899928554359, 0.65241618251099, 0.6249594219997068, 0.69669679438212, 0.708881159539207, 0.6703987215077202, 0.6486344930544485, 0.6868573861352402, 0.6197170197810447]","[0.13036059446506013, 0.2100624200918722, 0.2771781692472294, 0.1671115504961176, 0.2882513062811455, 0.2277042882209686, 0.20518099086518005, 0.15903302857891927, 0.2574743386451572, 0.18864436304938212]"
100,0.45,0.3,0.0,"[0.6498768770266975, 0.612619735665859, 0.675605905985053, 0.6734609251563098, 0.7099143984340411, 0.6595140849653784, 0.6371402835796679, 0.7378908726266453, 0.7156589721420983, 0.6231083350154283]","[0.2870804974472168, 0.23753037474165467, 0.3084207398645647, 0.30770681498884056, 0.34728937649997926, 0.2286302042269676, 0.34425278449720687, 0.45016411477614177, 0.2778338445966608, 0.28361652467583265]"
100,0.45,0.5,0.0,"[0.6062554070424127, 0.6851906699265097, 0.7690370184935655, 0.7223297516001024, 0.6509166754648066, 0.7175595247834423, 0.6889120492761808, 0.7269778676462417, 0.7266392163152684, 0.6750413456263551]","[0.375512812742323, 0.37331576624317997, 0.6037266081989434, 0.41853130660941923, 0.3698480013164961, 0.46104184079087246, 0.33861932862155014, 0.45738333322896363, 0.45614418119078604, 0.448041865197183]"
100,0.45,0.7,0.0,"[0.7043891020556716, 0.6955398430949907, 0.697685845979142, 0.6861413048660567, 0.6937298290820639, 0.6420854179093685, 0.7157786613698425, 0.6816781115416585, 0.7200141594151334, 0.6610989312442366]","[0.5443308840587354, 0.49838269920242784, 0.4757129060555128, 0.510775185034693, 0.5480604436434883, 0.4566020883791043, 0.591424300643781, 0.48028084881912586, 0.5526667564628872, 0.49404539865379177]"
100,0.45,0.9,0.0,"[0.7039184614310898, 0.6391735698450017, 0.7663383007388939, 0.7261351520706905, 0.6582981508406922, 0.7409646973722972, 0.6681631759461024, 0.7378538224535943, 0.6580077883406126, 0.7141518259454678]","[0.6451692481123279, 0.5535326415030027, 0.6957744630977916, 0.6722611314275821, 0.6050423162867913, 0.6785967042613277, 0.6067282307239167, 0.6989200810160464, 0.6007788728353995, 0.6578961017283383]"
100,0.5,0.1,0.0,"[0.7146618578424309, 0.681612119515504, 0.6653501952580515, 0.6998264021850114, 0.7633293810064199, 0.7453522788406942, 0.7448002958952856, 0.6887972904241958, 0.674417415213251, 0.6895892274589268]","[0.3264563102461056, 0.18231027350413612, 0.19780136763683978, 0.20654806928372077, 0.2762656089922949, 0.32544712523142205, 0.4516085622063639, 0.10110486800392104, 0.17643382846831668, 0.10655804688532378]"
100,0.5,0.3,0.0,"[0.7107763109659246, 0.727622225956307, 0.7468644307979766, 0.7163052472658613, 0.6647853232702339, 0.7023152860666225, 0.7167908850930574, 0.6660051517998092, 0.6916485525365255, 0.637046834870711]","[0.26249894612799834, 0.3837601983187212, 0.34246883824279567, 0.35764145404789305, 0.21323971877423914, 0.3241887391534246, 0.37493704599283395, 0.23704310412841173, 0.4016293224711367, 0.20326142501352457]"
100,0.5,0.5,0.0,"[0.731596941328639, 0.6711283136931547, 0.6781917718213286, 0.6513955538571345, 0.7122114665329153, 0.7639176922234134, 0.7111493780709103, 0.6769601856089713, 0.6707183831784613, 0.7028999802417154]","[0.45302650743440226, 0.35606964348519565, 0.29083341509047145, 0.3684790620628512, 0.30038598543701295, 0.45583499030137153, 0.4408245027931722, 0.34521312999339293, 0.40263216847723704, 0.41650432602994425]"
100,0.5,0.7,0.0,"[0.7734614154558344, 0.734389315336424, 0.6612013326721452, 0.687512594517794, 0.696931231179543, 0.684134343824272, 0.6692653205938541, 0.6711390869096573, 0.6927530092354826, 0.7517195373827295]","[0.6586424689189282, 0.5485292387762084, 0.46836999547552105, 0.5265007051420786, 0.5210674676080587, 0.5272927156526537, 0.4709563436264566, 0.4224523403858401, 0.5152964934085634, 0.5772304545772146]"
100,0.5,0.9,0.0,"[0.7592305911602433, 0.7072903487630109, 0.7520479305409653, 0.7259789654440558, 0.7716107132147376, 0.7408197855874965, 0.7284440632766462, 0.7207813251917081, 0.7288847221988646, 0.732672542665864]","[0.7131347735948839, 0.6060029872137745, 0.7126130735321082, 0.6888035005614219, 0.709659843506935, 0.6729373339466889, 0.6743879803868222, 0.6767810356270709, 0.6574011268636087, 0.6878585777354101]"
250,0.01,0.1,0.0,"[0.06640432308419433, 0.062711675732903, 0.026987483205987626, 0.09237391814516216, 0.07508614647334473, 0.053494475047203, 0.06185853213554374, 0.06936297451508353, 0.05004141291472057, 0.022014739273482384]","[0.014596562463011959, 0.0441166062021212, 0.04130424045630117, 0.06341396879811032, 0.043303880045501036, 0.0335101797453984, 0.06668103106148174, 0.05221344378813968, 0.062120623815692944, 0.039036221534233986]"
250,0.01,0.3,0.0,"[0.06469602426136331, 0.0921730118421025, 0.052656829727257215, 0.048864232234360386, 0.05850228069564076, 0.052108235036017636, 0.0840986704144523, 0.07783503230483566, 0.09014521034685481, 0.06663858049036452]","[0.022249105409469783, 0.04437671842535037, 0.06265097487527921, 0.04951328428833133, 0.05261503227830473, 0.06034657051659361, 0.0734762091197867, 0.06090103363077208, 0.08032920616374295, 0.07223541284881242]"
250,0.01,0.5,0.0,"[0.07173320234762207, 0.09754765637268803, 0.07784865620565169, 0.0706560851247928, 0.07391930416164255, 0.062060305039655865, 0.10087893798574407, 0.04442238272016235, 0.10300100314487806, 0.037655676273679585]","[0.056644726407390086, 0.1121013435910736, 0.08256538871088695, 0.06531025281979971, 0.04350592917922645, 0.049976659899309404, 0.09389765929161434, 0.05365034218179086, 0.05453957681926845, 0.029725118387663403]"
250,0.01,0.7,0.0,"[0.04217594729044172, 0.09527591522277638, 0.08846762480964099, 0.10404528342238503, 0.06261675069345359, 0.09964622006617754, 0.0913615202135359, 0.10110677552093174, 0.08958644581088551, 0.05606879728100174]","[0.04596674121153776, 0.09440233321890903, 0.06836864919647395, 0.07759976176415606, 0.07277040084896397, 0.1019613066946882, 0.05599605689669977, 0.07875787177851482, 0.10403425316246359, 0.06666003776484697]"
250,0.01,0.9,0.0,"[0.05407114634402819, 0.071208256753632, 0.09238966464760331, 0.051749787181137125, 0.06465318107253938, 0.08914435101395116, 0.029597329897193207, 0.0531582678951862, 0.08834597210185081, 0.05651436512993107]","[0.07072246304866288, 0.08168883231581679, 0.0781106178960988, 0.06080631250234887, 0.07695433279163193, 0.10284218984230356, 0.03130450621678259, 0.07712924567126456, 0.10962931531910398, 0.0649211447836835]"
250,0.05,0.1,0.0,"[0.1842198072053557, 0.18276876168489778, 0.19828153225932182, 0.2078091925911497, 0.24223815491635753, 0.2447537065956128, 0.18830985198986616, 0.19182377046246635, 0.21704068036839191, 0.279937422522238]","[0.10481202653723073, 0.10187067566463825, 0.1313133469071691, 0.1354823293912545, 0.1103497316795273, 0.06546981528322297, 0.0582060149118241, 0.08731281515824545, 0.1273296103761894, 0.12857524855599706]"
250,0.05,0.3,0.0,"[0.23775224925987165, 0.2082349997279061, 0.2053274565630373, 0.25112793317347853, 0.20051039314304336, 0.15228241683218346, 0.21589090657962595, 0.2253427606531269, 0.22788151893932684, 0.2266037623492429]","[0.15487882445022447, 0.07860858081470123, 0.106776628628702, 0.1648517578939928, 0.09977373391016656, 0.1049684723321005, 0.13808166212741738, 0.13338726785462493, 0.13498713007643817, 0.17154815789304526]"
250,0.05,0.5,0.0,"[0.23901259799441676, 0.299320302589553, 0.16321152539502157, 0.19988157437049586, 0.19598990591453436, 0.198297519730517, 0.20063186163546887, 0.20502652401880417, 0.23422888302944564, 0.2623815274673072]","[0.1494213722044256, 0.23532840947511047, 0.11557141266164528, 0.1551226088687874, 0.14188561018116905, 0.1502716424993562, 0.1328176435987125, 0.10921115594508497, 0.18510709656770796, 0.14920733172042572]"
250,0.05,0.7,0.0,"[0.20216524856470056, 0.22994828473496756, 0.16123972004332118, 0.24245778198632198, 0.20269428525167799, 0.25462237589617503, 0.18048437178358878, 0.20367902448154038, 0.19327159901027388, 0.23466386400709122]","[0.17153872152679744, 0.20466779403547397, 0.14236920778298406, 0.16514705562983548, 0.1977654304874759, 0.2365145195003866, 0.18734054808165818, 0.17853188409047843, 0.1478513960480822, 0.22637029907528103]"
250,0.05,0.9,0.0,"[0.20815291100506125, 0.2644435809079169, 0.19376635003203546, 0.25374134803156995, 0.27046113922224224, 0.18626622109067287, 0.1737911514965491, 0.23613705048992517, 0.24736738767676436, 0.20086796779497823]","[0.1671075890272442, 0.24221686424320804, 0.18957657637775238, 0.18591252781782022, 0.2817165701271487, 0.15778042569537604, 0.15336223062043283, 0.16971947406122828, 0.22635318527566922, 0.21883055929375753]"
250,0.1,0.1,0.0,"[0.3448921671972537, 0.3128263393115356, 0.23814198244687146, 0.3058318219473882, 0.31636925009512096, 0.29172785125971756, 0.2989241812174499, 0.31715378984316656, 0.3437255265804551, 0.2650341707069588]","[0.190979064953398, 0.15534227844201862, 0.07626214314899926, 0.15441716303247338, 0.14270236542164744, 0.13516112238532976, 0.10880002437709228, 0.14057587910974684, 0.19674481796870016, 0.12808060315474362]"
250,0.1,0.3,0.0,"[0.3544957427991824, 0.322835298766471, 0.2616175596852459, 0.3522368003791876, 0.3007686216963824, 0.3736301701580161, 0.3290034456389857, 0.30685221836636883, 0.3177248193640513, 0.28259762058022525]","[0.17498252866929342, 0.2414472363298399, 0.10990802165445816, 0.18977661442573399, 0.1775142734218921, 0.2628072129041587, 0.15484632298434958, 0.13876541857000738, 0.13056564584246763, 0.13978028971763096]"
250,0.1,0.5,0.0,"[0.2839267994241147, 0.34040296766261935, 0.3444989200099783, 0.35099154016399714, 0.3071044370442952, 0.311236976523652, 0.34517945499798575, 0.3844332937921976, 0.38812421450614365, 0.44176025932930746]","[0.20828667579614688, 0.22407680865429644, 0.24637644320615992, 0.2804474137990991, 0.18664584518168012, 0.1788077226688079, 0.25941860932300026, 0.3171164635865621, 0.258893157484648, 0.30095093404998313]"
250,0.1,0.7,0.0,"[0.3197466408850671, 0.3462962006017618, 0.36138044184206747, 0.3274171784909689, 0.346411624834979, 0.4014646909024646, 0.37113679365880964, 0.32953266451137464, 0.30986902093240465, 0.381188503062433]","[0.2172255094283448, 0.28036544150009074, 0.3142147314400995, 0.2700323762359749, 0.2924362477462687, 0.34070742828638834, 0.2889679662779976, 0.2807971011800361, 0.25846644194166174, 0.3302044154728959]"
250,0.1,0.9,0.0,"[0.3623953452978265, 0.3715334366712159, 0.26400787736829967, 0.29684412621443457, 0.347793647621073, 0.3968723259603044, 0.3426948089367168, 0.3729917317372492, 0.39225727425204543, 0.3074828796523189]","[0.3312480660792269, 0.33107850520676807, 0.23092185287496175, 0.27045940839144017, 0.3334218213581115, 0.3677627125465041, 0.32739349271909646, 0.3242645259016491, 0.3941716229480888, 0.28574234043766045]"
250,0.15,0.1,0.0,"[0.3607199093374326, 0.3792467588497186, 0.4572393754199445, 0.39758131913750633, 0.4120111059714203, 0.44782659404691405, 0.38657939249682627, 0.4398929697479377, 0.39659634317681636, 0.4070155390673924]","[0.11029804708572058, 0.18522089600627598, 0.1976522903092563, 0.1674160592413884, 0.19462648092004034, 0.19136105842995002, 0.16412518356544042, 0.21620704139321795, 0.16441332238085785, 0.10756174174232806]"
250,0.15,0.3,0.0,"[0.33911180644863287, 0.4685382256285734, 0.4226800206452088, 0.3845638403667691, 0.44464974455312845, 0.39703617547474435, 0.3607420866537014, 0.4910485740175784, 0.41510232028439986, 0.43236217752589967]","[0.15956397681990045, 0.24781239025429044, 0.25519848144449797, 0.27351983234535027, 0.27603275010190553, 0.16890953660173977, 0.1556922998050524, 0.31814814162824145, 0.24980041120286178, 0.28293658902579594]"
250,0.15,0.5,0.0,"[0.39408847268535996, 0.3698449287882054, 0.3548284151425187, 0.3891645454718744, 0.4210367304738132, 0.38971513449740447, 0.4139109800142592, 0.49194330567910605, 0.3751953905672475, 0.4533488564792388]","[0.2078376353246813, 0.22270193465947435, 0.2666564096277639, 0.25864719151843407, 0.26820121934771574, 0.2556701459421604, 0.2506708191988733, 0.331429056185543, 0.22752370901263608, 0.27803118500881735]"
250,0.15,0.7,0.0,"[0.3571654698870923, 0.5099432427599753, 0.4481940816089298, 0.38809763563957467, 0.4994849787108254, 0.3539379689390578, 0.4802152706922439, 0.4648314944534456, 0.38526409211892, 0.4120830872343584]","[0.26312991685276127, 0.4190066276765795, 0.34156467261242496, 0.30361440922850597, 0.40376611905698684, 0.2954507555786803, 0.41441927261064204, 0.3679336005383868, 0.36504765979114484, 0.35578956115438787]"
250,0.15,0.9,0.0,"[0.4321940374623703, 0.4209845590799069, 0.3896198064894788, 0.4462876155417383, 0.45959951556739154, 0.42756991585139453, 0.4439370515031422, 0.4857566574661595, 0.5160886117258858, 0.4827079410211449]","[0.4275398441640653, 0.3898410588390516, 0.3732391280912747, 0.3583923250357647, 0.4044221622869781, 0.3949288614809769, 0.41638710038744015, 0.4540666649806623, 0.4832370183761511, 0.47490865822912276]"
250,0.2,0.1,0.0,"[0.47961787559172175, 0.4710769458693823, 0.49553086748663083, 0.4549884945339542, 0.4548880513429944, 0.48638165164606406, 0.44824754264628575, 0.4473603968813382, 0.4773276738752086, 0.4429527325119992]","[0.24664292208873784, 0.12642247056284778, 0.19342007049355364, 0.21917276576578396, 0.1521954154786707, 0.19845731773285408, 0.12346809137988965, 0.11231761648519414, 0.17849004278220776, 0.22302688077862304]"
250,0.2,0.3,0.0,"[0.5398144523359997, 0.5129003354963575, 0.49560304082461026, 0.4548698885202552, 0.4495835653786213, 0.5203701210848206, 0.5278749940624863, 0.40265026747464705, 0.5007690212256257, 0.44958086234285854]","[0.3568599790541612, 0.3636479306251358, 0.24928578936606546, 0.2908533859198878, 0.21298920322843493, 0.3077748379404487, 0.35637881687762085, 0.21140668550140768, 0.2535696981289707, 0.2505665660170617]"
250,0.2,0.5,0.0,"[0.4944834522954455, 0.47199891794445326, 0.5629772334777368, 0.47677508836548044, 0.5230691591241466, 0.4825215366021108, 0.5081405743171497, 0.4840987687867817, 0.5263252430690022, 0.48247013428601687]","[0.4026339356373315, 0.32113162351932173, 0.41224309006705395, 0.26481898181163194, 0.3327913055080409, 0.20642277962173514, 0.3533377547366168, 0.30631638302694136, 0.29245340122624175, 0.31835681688894485]"
250,0.2,0.7,0.0,"[0.5078116630763883, 0.4418299365014856, 0.5524650929266144, 0.5271875022454449, 0.5162329211490634, 0.5550372368397021, 0.5130024368314254, 0.5101525551103665, 0.5411380201519056, 0.47267931575971567]","[0.3678910821476326, 0.3314504241426095, 0.4900344470144201, 0.4513345915390401, 0.47310231508962763, 0.44116013159617323, 0.42305847896803195, 0.4428822526307698, 0.4186019651519368, 0.4007390583638803]"
250,0.2,0.9,0.0,"[0.5394475715467812, 0.5633282379350253, 0.49827559360732776, 0.5398560015203826, 0.512227037381574, 0.5509045798775514, 0.5091028422923534, 0.5158417296762077, 0.5108336714380983, 0.4390194021565234]","[0.5280393205429736, 0.5079603463721226, 0.48271949787208895, 0.5252957245754132, 0.4832480355041455, 0.5278815201586742, 0.4521881631670099, 0.4671327417628044, 0.49121127677588455, 0.4040175770270095]"
250,0.25,0.1,0.0,"[0.559018324975289, 0.44997353910796095, 0.5113966525778513, 0.6076216404483747, 0.5613639862108879, 0.5260587746229376, 0.5495981512095163, 0.5216997219806219, 0.5878632645205106, 0.5213024399079107]","[0.2022708847758067, 0.15967307052454346, 0.13676912417385387, 0.1510358430957042, 0.31716311780422796, 0.2076311995760615, 0.19044394698048517, 0.1733387011875216, 0.20407452999591263, 0.18915222352322592]"
250,0.25,0.3,0.0,"[0.5081491899120267, 0.5558749053453158, 0.5402219540974389, 0.5576673598511294, 0.4718756978978912, 0.5781277026606393, 0.447753603839963, 0.5466145262305864, 0.5724929718475327, 0.5024611569584516]","[0.2234958445113656, 0.28540308441077644, 0.16829719372889235, 0.2305860645210745, 0.20795317020376433, 0.25476436622793464, 0.23017220968845079, 0.20513184731713294, 0.33033331841125924, 0.22179180523883762]"
250,0.25,0.5,0.0,"[0.5732651547235512, 0.5812468051395816, 0.5492530899399575, 0.553434698741303, 0.5328858729872878, 0.6154118799649919, 0.5590007510568629, 0.5491480991676032, 0.5250826776328426, 0.582980556960963]","[0.36999712515396943, 0.44141332847486137, 0.3887665639903192, 0.32667779292922167, 0.34796330504075457, 0.4482193112449503, 0.3503599033264632, 0.30237324126646525, 0.41933098158186094, 0.39171237399313885]"
250,0.25,0.7,0.0,"[0.5594612404494452, 0.555009795297624, 0.5591313000311136, 0.5929285361255177, 0.5514292051966184, 0.5219794013454986, 0.5286089222212675, 0.5641051398947412, 0.49389820758126923, 0.5512073851820967]","[0.42208345214400794, 0.3931540587246784, 0.47584315999397636, 0.4789043678039649, 0.4325502463639223, 0.378176512602426, 0.43476091109096326, 0.39985558208688693, 0.37273164897374306, 0.4686822265005878]"
250,0.25,0.9,0.0,"[0.5968596181236558, 0.5515648145484391, 0.5269079880582288, 0.4274909742098285, 0.6081960017151173, 0.4880475144212615, 0.5349647214962943, 0.583416811956909, 0.6428343981781861, 0.5438766550466092]","[0.5701466354606608, 0.4916694300738517, 0.5107811514820478, 0.3858696647215738, 0.5586010430209822, 0.4396734241141866, 0.4778424518776208, 0.534267541952129, 0.631898265038469, 0.5191957177861168]"
250,0.3,0.1,0.0,"[0.5982020139978705, 0.6156854721142836, 0.59305199080625, 0.6473310799962665, 0.5187893303998532, 0.6041246918397535, 0.5667106180010524, 0.6222022116836365, 0.5977538053743697, 0.568723731185292]","[0.22851382340972282, 0.1988646010334819, 0.29324449705377936, 0.3611537003094344, 0.21280618819489688, 0.2027157521391972, 0.1950704732225199, 0.2525168107396129, 0.31621105789867493, 0.20668748414198218]"
250,0.3,0.3,0.0,"[0.5453516984880026, 0.6091424990157186, 0.6288690217842248, 0.6204570293442269, 0.5272651551399729, 0.593230303959569, 0.6347278819304037, 0.5428549422395965, 0.6194929522780422, 0.6060683642735355]","[0.21204733758762137, 0.2675375632759532, 0.33514859381660733, 0.25629864101080907, 0.22035061768123815, 0.26475445545291487, 0.373673884510786, 0.27359399422661185, 0.3090875632785411, 0.32663377917286834]"
250,0.3,0.5,0.0,"[0.6159275317948917, 0.5667007031907543, 0.59799755327296, 0.5477908165849018, 0.610055847822801, 0.6313636030217977, 0.6043981309642661, 0.5304211195903165, 0.6580692784987368, 0.5764045329280578]","[0.4031798547486659, 0.39650315202823727, 0.4203708120330637, 0.37061619122887873, 0.3356867207311681, 0.36492626025941377, 0.4182033721851936, 0.3377408373897254, 0.4228682283421453, 0.32030529194195895]"
250,0.3,0.7,0.0,"[0.6501652946696856, 0.5527921406781883, 0.6825252286886028, 0.6492339230394073, 0.6056667431431648, 0.5847157378838013, 0.5754779914007672, 0.6057728542455281, 0.614791909380501, 0.5906518671417123]","[0.5708592798286877, 0.4027456366640136, 0.5476978483867997, 0.5102409827394874, 0.5034867334124902, 0.4983716422594199, 0.4631464607510245, 0.48763458143332716, 0.4273800381423111, 0.5018513971856072]"
250,0.3,0.9,0.0,"[0.5578914181352639, 0.555252599545021, 0.5078670262751708, 0.5806069621476988, 0.6443651510543806, 0.6878839735067401, 0.6432651865305072, 0.6570054292279263, 0.5759854367093301, 0.5428689096416577]","[0.5075750014266992, 0.5201304527764664, 0.48358538376405874, 0.5063216858257139, 0.6232674331474796, 0.6210305077733316, 0.5883591753427675, 0.6256590550086941, 0.5400291184878877, 0.47957641144849317]"
250,0.35,0.1,0.0,"[0.5256002821973376, 0.6496486504529426, 0.6200388594485106, 0.6325183205682801, 0.6780673743543416, 0.5614442319119601, 0.5918953885000742, 0.5642087898079364, 0.6063991253599514, 0.5959496935130045]","[0.0917629387480686, 0.23154790601164343, 0.22629269966302562, 0.24830419640944262, 0.24821228951568658, 0.17493864998289216, 0.13767285541240404, 0.14532573561697018, 0.16104577731264924, 0.18350858291763547]"
250,0.35,0.3,0.0,"[0.6181861439510935, 0.6206247774976653, 0.6255288906715656, 0.5638194456801775, 0.6562868748562165, 0.7360257134831952, 0.6337873291443983, 0.6468305847633524, 0.6473295819082515, 0.5742101060665736]","[0.29043202265357065, 0.2749150978670041, 0.2281921533851649, 0.1695480976648191, 0.2956526848106323, 0.47676475366382737, 0.33752230868473837, 0.2995186444107668, 0.33467406171066577, 0.31619482445730646]"
250,0.35,0.5,0.0,"[0.5733389477180607, 0.6518622596696173, 0.58046534893369, 0.6568171481592331, 0.6343536829061439, 0.6599912761535354, 0.5458204119242722, 0.6011824291418183, 0.6593602967283201, 0.6183336431455364]","[0.31856473832654414, 0.42098543352928164, 0.3383514488485552, 0.41424098401615456, 0.45317926418266674, 0.4831673501288821, 0.3572720292546376, 0.42043058408928663, 0.4080711305283439, 0.36075329524261457]"
250,0.35,0.7,0.0,"[0.6419652299290883, 0.6790148415878461, 0.6506253163782767, 0.6601944906890154, 0.6007909390756306, 0.6761331882005779, 0.5931000187112924, 0.6164385733901461, 0.6264708647621808, 0.678902921889722]","[0.5102518210451163, 0.48435286024612534, 0.4991931099621437, 0.5064981176107344, 0.506285038293496, 0.5618017616144261, 0.4741606910727775, 0.48389570863111897, 0.4786935421223067, 0.5606421330472]"
250,0.35,0.9,0.0,"[0.6341745635184823, 0.7083402300007708, 0.6689315227526105, 0.6526117663335029, 0.6075890177316094, 0.6430505603569816, 0.6886305879755593, 0.6427995684032699, 0.6888809661606989, 0.6013307315288767]","[0.5816289407155675, 0.6950082011331259, 0.6437932725044173, 0.5377514971123976, 0.5506956127148013, 0.6079091882417054, 0.617374739594122, 0.6122552455636392, 0.6258626501846214, 0.5346150571653985]"
250,0.4,0.1,0.0,"[0.5903587358818816, 0.6633093963609895, 0.6104110727984029, 0.6621530898233117, 0.6331376092174379, 0.6101067541018214, 0.6398387760513171, 0.6646845140301525, 0.6294775931351013, 0.6430703097072081]","[0.1857304289282866, 0.2501653895537924, 0.09479052522629662, 0.11998116945267472, 0.2659098016450126, 0.23929487811842617, 0.19624103242800667, 0.2356021434040748, 0.19177621698899, 0.1675121180244154]"
250,0.4,0.3,0.0,"[0.6997653280627052, 0.6719644733634424, 0.6841442295972296, 0.6849691746277243, 0.6369987689051062, 0.6710977371008806, 0.6879904823409112, 0.5669868883132365, 0.6790414422746911, 0.5682288194673653]","[0.3685057703732428, 0.40731402443607784, 0.38568739267705315, 0.29107059666960383, 0.2734904452249663, 0.39180502649020166, 0.33163497879175796, 0.3158539302211766, 0.2527046519751356, 0.2644072444982755]"
250,0.4,0.5,0.0,"[0.6552010775744448, 0.6630521956495875, 0.679002274093248, 0.6018703198093711, 0.6174750681943864, 0.6308605498465356, 0.6861216111977724, 0.6637805609022249, 0.6171149538654446, 0.631060291438861]","[0.41084301201471807, 0.40076167277367514, 0.3645692729248112, 0.3425747709688053, 0.38622658788903197, 0.39800823022684356, 0.36290691117950946, 0.3799122066107523, 0.2883221488753903, 0.34559635512938824]"
250,0.4,0.7,0.0,"[0.6442728815657608, 0.6388506409033411, 0.6791599211601562, 0.6761324956791535, 0.6575568980561357, 0.6216333350923536, 0.7133549722589378, 0.6109056835886981, 0.6756074822983009, 0.6959826545014618]","[0.43907960599011797, 0.48552301250636426, 0.5841103771308961, 0.5302678650979744, 0.5060922933843638, 0.4205930927313615, 0.5511305366477355, 0.4612867302904105, 0.5005731150484791, 0.5547394141138898]"
250,0.4,0.9,0.0,"[0.6728621294950508, 0.6607779623948935, 0.6682933079484679, 0.7303820884273495, 0.6542764405354664, 0.7165998585821782, 0.7218696467714844, 0.6873614715153538, 0.6903609157506845, 0.6053531373440699]","[0.633441633678259, 0.61197489944507, 0.6377195863032326, 0.6812055268777842, 0.5768138835504645, 0.6706908965245987, 0.6855912847965183, 0.6307439290006114, 0.6551585513767115, 0.5465475288844833]"
